name,old_chr,old_strand,old_start,old_end,chr,strand,start,end,symbol,n_probes_on_tiling,all_identifiers,selected_identifier
8092640,chr3,-,187990375,188006984,chr3,-,187990377,188007178,RFC4,85,"NM_002916, NM_181573, ENST00000296273, ENST00000392481, BC017452",NM_181573
8092654,chr3,-,188321430,188339966,chr3,-,188321434,188339957,RPL39L,73,"NM_052969, ENST00000296277, BC012328",NM_052969
8092661,chr3,-,188418632,188492446,chr3,-,188418631,188492446,MASP1,132,"NM_001879, NM_139125, NM_001031849, ENST00000337774, ENST00000392472, ENST00000392470, D28593, ENST00000296280, ENST00000169293",NM_001879
8092682,chr3,-,188869388,188870895,chr3,-,188869387,188870895,SST,254,"NM_001048, ENST00000287641, BC032625",NM_001048
8092686,chr3,-,188898741,188903039,chr3,-,188898740,188903039,RTP2,211,"NM_001004312, ENST00000358241, BC068081",NM_001004312
8092691,chr3,-,188921859,188946169,chr3,-,188921858,188946169,BCL6,260,"NM_001706, ENST00000406870, ENST00000232014, U00115",NM_001706
8092702,chr3,-,190351282,190351617,chr3,-,190351281,190351617,LOC100132319,184,AF315716,AF315716
8092705,chr3,-,190784729,190784796,chr3,-,190784728,190784796,---,48,ENST00000385622,ENST00000385622
8092707,chr3,-,191157213,191322748,chr3,-,191157212,191321407,LEPREL1,159,"NM_018192, ENST00000319332, AK125134",ENST00000319332
8092724,chr3,-,191365900,191365997,chr3,-,191365899,191366006,---,70,ENST00000391187,ENST00000391187
8092726,chr3,-,191506187,191522911,chr3,-,191506186,191522909,CLDN1,210,"NM_021101, ENST00000295522, AF101051",NM_021101
8092735,chr3,-,191629138,191650359,chr3,-,191629139,191650359,TMEM207,240,"NM_207316, ENST00000354905, BC071780",NM_207316
8092741,chr3,-,192468042,192482734,chr3,-,192468044,192482734,UTS2D,122,"NM_198152, ENST00000340524, AY321313",AY321313
8092748,chr3,-,192841808,192841907,chr3,-,192841811,192841907,---,0,ENST00000363400,ENST00000363400
8092750,chr3,-,193342172,193928066,chr3,-,193342377,193928082,FGF12,218,"NM_021032, NM_004113, ENST00000264730, AK125307",NM_004113
8092763,chr3,-,193930038,193930191,chr3,-,193930037,193930200,---,161,ENST00000363314,ENST00000363314
8092765,chr3,-,193997298,194118644,chr3,-,193997308,194118628,C3orf59,212,"BC036194, BC013123, AK290447",BC036194
8092769,chr3,-,194475279,194579208,chr3,-,194475524,194579208,ATP13A5,0,"NM_198505, ENST00000342358, AY823163",NM_198505
8092800,chr3,-,194602560,194755390,chr3,-,194602840,194755470,ATP13A4,221,"NM_032279, ENST00000342695, AY823162, ENST00000392443, ENST00000295548",ENST00000392443
8092834,chr3,-,194940972,194941169,chr3,-,194940971,194941169,---,0,ENST00000385591,ENST00000385591
8092836,chr3,-,195542190,195553306,chr3,-,195542189,195553350,CPN2,170,"NM_001080513, ENST00000323830, BC137398",NM_001080513
8092839,chr3,-,195557273,195571761,chr3,-,195557271,195571761,LRRC15,175,"NM_130830, ENST00000347624, BC101064",NM_130830
8092845,chr3,-,195596839,195600372,chr3,-,195596838,195601284,GP5,223,"NM_004488, ENST00000401815, ENST00000323007, L11238",NM_004488
8092849,chr3,-,195604692,195664208,chr3,-,195604693,195654059,ATP13A3,157,"NM_024524, ENST00000256031, BX641098, AJ306929",AJ306929
8092883,chr3,-,195700704,195703392,chr3,-,195698341,195703521,---,0,AK091192,AK091192
8092886,chr3,-,195735521,195735598,chr3,-,195735520,195735598,---,0,ENST00000385587,ENST00000385587
8092888,chr3,-,195789691,195835707,chr3,-,195789690,195835402,TMEM44,132,"NM_138399, NM_001011655, ENST00000273580, ENST00000347147, BC111485, AY597813, ENST00000392432",NM_138399
8092905,chr3,-,195842809,195874209,chr3,-,195842806,195874495,LSG1,206,"NM_018385, ENST00000265245, BC068500",NM_018385
8092922,chr3,-,196270302,196473166,chr3,-,196270301,196473184,C3orf21,215,"NM_152531, ENST00000310380, BC039067",NM_152531
8092931,chr3,-,196348746,196349021,chr3,-,196348745,196349021,---,0,ENST00000385585,ENST00000385585
8092933,chr3,-,196476768,196645041,chr3,-,196476762,196645106,CENTB2,175,"NM_012287, ENST00000326793, BC060767",NM_012287
8092957,chr3,-,196621456,196621564,chr3,-,196621453,196621564,---,0,ENST00000384638,ENST00000384638
8092959,chr3,-,196722513,196751498,chr3,-,196722511,196751513,PPP1R2,198,"NM_006241, ENST00000328432, BC007655",NM_006241
8092968,chr3,-,196731196,196731308,chr3,-,196729596,196731784,---,0,AK124014,AK124014
8092970,chr3,-,196776865,196792278,chr3,-,196776861,196792365,APOD,0,"NM_001647, ENST00000343267, BC007402",NM_001647
8092978,chr3,-,196959307,197023545,chr3,-,196959310,197023545,MUC4,196,"NM_018406, NM_004532, NM_138297, ENST00000405167, ENST00000346145, ENST00000349607, AJ242541",NM_018406
8093013,chr3,-,197074632,197120352,chr3,-,197074632,197106829,TNK2,165,"NM_005781, NM_001010938, ENST00000333602, ENST00000392400, ENST00000381916, AK225786, AB209338",NM_001010938
8093053,chr3,-,197260552,197293382,chr3,-,197260551,197293429,TFRC,144,"NM_003234, NM_001128148, ENST00000392396, ENST00000360110, BC001188",NM_001128148
8093074,chr3,-,197408239,197422697,chr3,-,197408719,197422697,ZDHHC19,181,"NM_001039617, ENST00000296326, BC034801",NM_001039617
8093086,chr3,-,197449638,197498981,chr3,-,197449649,197498981,PCYT1A,109,"NM_005017, ENST00000292823, BC046355",NM_005017
8093096,chr3,-,197502495,197529542,chr3,-,197502488,197529556,TCTEX1D2,0,"NM_152773, ENST00000325318, BC021177",NM_152773
8093104,chr3,-,197534816,197549655,chr3,-,197534815,197549655,TM4SF19,101,"NM_138461, ENST00000273695, AF192910",NM_138461
8093110,chr3,-,197552879,197552983,chr3,-,197552876,197552983,---,54,ENST00000390844,ENST00000390844
8093112,chr3,-,197564768,197643692,chr3,-,197567904,197643695,UBXN7,102,"NM_015562, ENST00000296328, AK303630",AK303630
8093126,chr3,-,197604978,197605080,chr3,-,197604975,197605080,---,0,ENST00000383917,ENST00000383917
8093128,chr3,-,197608783,197609046,chr3,-,197608782,197609046,---,0,ENST00000385560,ENST00000385560
8093130,chr3,-,197683025,197714979,chr3,-,197683024,197714979,RNF168,131,"NM_152617, ENST00000318037, BC033791",NM_152617
8093137,chr3,-,197718746,197726596,chr3,-,197718146,197726634,C3orf43,72,"NM_001077657, ENST00000397537, AL833443",NM_001077657
8093141,chr3,-,197765456,197779810,chr3,-,197765455,197779810,WDR53,158,"NM_182627, ENST00000332629, EF011620",NM_182627
8093145,chr3,-,197918298,197923492,chr3,-,197917544,197923520,C3orf34,103,"NM_032898, ENST00000311566, BC007827",NM_032898
8093150,chr3,-,197920127,197920226,chr3,-,197920126,197920232,---,179,ENST00000364571,ENST00000364571
8093152,chr3,-,197958452,197958592,chr3,-,197958459,197958592,---,0,ENST00000365311,ENST00000365311
8093156,chr3,-,198146670,198153861,chr3,-,198146669,198153861,NCBP2,191,"NM_007362, NM_001042540, ENST00000321256, BX537372",NM_007362
8093166,chr3,-,198157611,198180101,chr3,-,198157610,198180101,PIGZ,145,"NM_025163, ENST00000238138, BC044640",NM_025163
8093171,chr3,-,198214553,198241043,chr3,-,198214552,198241083,MFI2,219,"NM_005929, NM_033316, ENST00000296350, ENST00000296351, M12154",NM_005929
8093191,chr3,-,198255819,198509844,chr3,-,198253827,198509844,DLG1,171,"NM_001098424, NM_004087, ENST00000359922, ENST00000392382, ENST00000346964, U13897, ENST00000381807, ENST00000392381",NM_001098424
8093219,chr3,-,198721051,198784591,chr3,-,198721050,198767255,BDH1,102,"NM_203314, NM_004051, NM_203315, ENST00000392379, ENST00000358186, BC005844",NM_203314
8093230,chr3,-,198883253,198960656,chr3,-,198883252,198960656,KIAA0226,108,"NM_014687, D86979",D86979
8093258,chr3,-,199100345,199171271,chr3,-,199100343,199171283,IQCG,100,"NM_032263, ENST00000265239, CR533515, AK027224",NM_032263
8093272,chr3,-,199269321,199291988,chr3,-,199268798,199291939,LOC348840,83,"NR_003291, BC053879, ENST00000335478, AK125940, BC042518, ENST00000381757",NR_003291
8093320,chr4,+,43215,147777,chr4,+,114419,146488,ZNF595,0,"NM_182524, NM_001039127, ENST00000339368, BX537887, BC104026, ENST00000400172",BC104026
8093330,chr4,+,122123,124962,chr4,+,122122,124962,---,18,"AK124166, AK095510",AK124166
8093332,chr4,+,196399,239774,chr4,+,196419,239771,MGC26356,0,"BC046475, ENST00000356347",BC046475
8093336,chr4,+,321622,359047,chr4,+,321595,357691,ZNF141,96,"NM_003441, ENST00000240499, L15309",NM_003441
8093343,chr4,+,483010,523318,chr4,+,483009,523312,PIGG,72,"NM_001127178, NM_017733, ENST00000310340, AB162713",ENST00000310340
8093360,chr4,+,609373,654571,chr4,+,609362,654680,PDE6B,214,"NM_000283, ENST00000255622, BC000249",NM_000283
8093386,chr4,+,657369,665817,chr4,+,661710,665817,MYL5,193,"NM_002477, ENST00000400159, AK123974",NM_002477
8093398,chr4,+,689573,754428,chr4,+,689572,754427,PCGF3,163,"NM_006315, ENST00000362003, AK225892, ENST00000400151",NM_006315
8093413,chr4,+,916222,942444,chr4,+,916261,942443,TMEM175,180,"NM_032326, ENST00000264771, BC005158, BC063488",NM_032326
8093425,chr4,+,970785,988317,chr4,+,970784,988317,IDUA,124,"NM_000203, ENST00000247933, M74715",NM_000203
8093440,chr4,+,994940,1010686,chr4,+,995609,1010686,FGFRL1,181,"NM_001004356, NM_001004358, NM_021923, ENST00000398484, BC036769",NM_001004356
8093451,chr4,+,1102672,1102801,chr4,+,1102671,1102801,---,118,ENST00000391156,ENST00000391156
8093453,chr4,+,1135160,1137489,chr4,+,1135159,1137489,FLJ35816,155,"AK093135, BC121811",AK093135
8093456,chr4,+,1234177,1236616,chr4,+,1234176,1236616,C4orf42,234,"NM_052861, ENST00000357591, BC111466",NM_052861
8093462,chr4,+,1273672,1323925,chr4,+,1273671,1323925,MAEA,137,"NM_001017405, NM_005882, ENST00000303400, ENST00000264750, BC001225, AB208907",NM_001017405
8093476,chr4,+,1331054,1371836,chr4,+,1331103,1371837,KIAA1530,62,"NM_020894, ENST00000389851, BC110331",NM_020894
8093494,chr4,+,1377833,1379767,chr4,+,1378151,1379776,CRIPAK,48,"NM_175918, ENST00000324803, BC131709",ENST00000324803
8093500,chr4,+,1693054,1716696,chr4,+,1693053,1716693,TACC3,277,"NM_006342, ENST00000313288, AF093543",ENST00000313288
8093518,chr4,+,1764832,1780396,chr4,+,1765420,1780396,FGFR3,277,"NM_000142, NM_022965, ENST00000260795, ENST00000352904, M58051, ENST00000360915",ENST00000260795
8093539,chr4,+,1842921,1953732,chr4,+,1923632,1950440,WHSC1,180,"NM_133330, NM_133331, NM_001042424, NM_133335, NM_133334, NM_007331, ENST00000382895, ENST00000350915, ENST00000353275, ENST00000398261, AF083389, ENST00000382888",ENST00000382888
8093576,chr4,+,1946161,1946285,chr4,+,1946160,1946285,SCARNA22,0,NR_003004,NR_003004
8093578,chr4,+,2031337,2040614,chr4,+,2031384,2037433,NAT8L,104,"NM_178557, ENST00000331662, BC103748",NM_178557
8093590,chr4,+,2440605,2487382,chr4,+,2440604,2487381,RNF4,169,"NM_002938, ENST00000314289, AB000468",NM_002938
8093601,chr4,+,2596957,2704100,chr4,+,2596956,2704100,C4orf8,125,"NM_003704, ENST00000382839, AB000459, ENST00000324666",NM_003704
8093624,chr4,+,2764552,2810712,chr4,+,2764547,2812621,SH3BP2,242,"NM_003023, NM_001122681, ENST00000356331, AB000462",NM_001122681
8093643,chr4,+,2815382,2901601,chr4,+,2815381,2901587,ADD1,105,"NM_176801, NM_014189, NM_014190, NM_001119, ENST00000355842, ENST00000398124, ENST00000398125, ENST00000264758, ENST00000398129, BC042998",NM_176801
8093665,chr4,+,2935141,3012272,chr4,+,2935140,3012272,GRK4,198,"NM_182982, NM_001004057, NM_001004056, ENST00000398052, ENST00000398051, AK292390, ENST00000345167",NM_182982
8093683,chr4,+,3015630,3015728,chr4,+,3015625,3015732,---,0,ENST00000362465,ENST00000362465
8093685,chr4,+,3046035,3215485,chr4,+,3046205,3215485,HTT,146,"NM_002111, ENST00000355072, AB016794",NM_002111
8093756,chr4,+,3220565,3235638,chr4,+,3215893,3227812,C4orf44,265,"NM_001042690, NM_001012982, ENST00000341755, BC043530",BC043530
8093764,chr4,+,3285672,3411438,chr4,+,3341521,3411438,RGS12,172,"NM_198229, NM_002926, NM_198227, ENST00000344733, ENST00000336727, ENST00000382788, ENST00000338806, AF030111",NM_198227
8093792,chr4,+,3413412,3421020,chr4,+,3413446,3421020,HGFAC,263,"NM_001528, ENST00000382774, D14012",ENST00000382774
8093807,chr4,+,3434831,3472998,chr4,+,3434830,3466006,DOK7,130,"NM_173660, ENST00000340083, BC141852, ENST00000389653",NM_173660
8093821,chr4,+,3548394,3562510,chr4,+,3548393,3562510,FLJ35424,161,"ENST00000404649, AK092743, BC131584",ENST00000404649
8093826,chr4,+,3738094,3740051,chr4,+,3737922,3740051,ADRA2C,231,"NM_000683, ENST00000330055, BC142625",BC142625
8093829,chr4,+,4342879,4374414,chr4,+,4342824,4374413,ZNF509,195,"NM_145291, ENST00000337872, AK292551",NM_145291
8093839,chr4,+,4400768,4471686,chr4,+,4438883,4471685,D4S234E,0,"NM_014392, NM_001040101, ENST00000382740, ENST00000327590, ENST00000397958, BC034227",NM_014392
8093852,chr4,+,4912300,4916564,chr4,+,4912306,4916358,MSX1,245,"NM_002448, ENST00000382723, M97676, ENST00000295284",M97676
8093858,chr4,+,5104428,5553626,chr4,+,5104427,5553626,STK32B,121,"NM_018401, ENST00000282908, BC038238, ENST00000397936",NM_018401
8093872,chr4,+,5577784,5580429,chr4,+,5577783,5580428,C4orf6,39,"NM_005750, ENST00000195455, D82070",NM_005750
8093878,chr4,+,5763825,5881673,chr4,+,5763824,5866932,EVC,211,"NM_153717, ENST00000382674, ENST00000264956, AF216184",NM_153717
8093906,chr4,+,6322478,6355893,chr4,+,6322477,6355892,WFS1,179,"NM_006005, ENST00000226760, ENST00000403119, AF084481",NM_006005
8093916,chr4,+,6627803,6675990,chr4,+,6627802,6675089,MAN2B2,83,"NM_015274, ENST00000285599, BC094773",NM_015274
8093936,chr4,+,6692719,6695358,chr4,+,6693345,6695350,MRFAP1,79,"NM_033296, ENST00000320912, ENST00000382581, AK123360",NM_033296
8093943,chr4,+,6726072,6728676,chr4,+,6726623,6728673,LOC93622,124,"BC066911, BC040997, BC021542, BC026970, ENST00000307533",BC066911
8093950,chr4,+,6745697,6749798,chr4,+,6746466,6749798,S100P,173,"NM_005980, ENST00000296370, AF539739",NM_005980
8093957,chr4,+,6768683,6770299,chr4,+,6768742,6770288,CNO,146,"NM_018366, ENST00000320776, BC067815",NM_018366
8093961,chr4,+,6835368,6936791,chr4,+,6835359,6936800,KIAA0232,0,"NM_014743, NM_001100590, ENST00000307659, BC150286",NM_014743
8093974,chr4,+,6902423,6904374,chr4,-,6902418,6904374,---,0,"AF130051, ENST00000398808",AF130051
8093976,chr4,+,6962473,7085742,chr4,+,6962071,7085746,TBC1D14,176,"NM_020773, NM_001113361, NM_001113363, ENST00000340816, BC041167",NM_001113361
8093991,chr4,+,7049640,7049956,chr4,+,7049639,7049956,---,0,ENST00000365522,ENST00000365522
8093993,chr4,+,7096185,7109269,chr4,+,7096056,7110578,MGC21874,202,"NM_152293, ENST00000310074, AK096655",NM_152293
8093997,chr4,+,7245275,7795464,chr4,+,7245274,7795464,SORCS2,210,"NM_020777, ENST00000403286, AK295629, ENST00000329016, ENST00000360303",NM_020777
8094026,chr4,+,7635087,7635264,chr4,+,7635086,7635264,---,0,ENST00000387114,ENST00000387114
8094028,chr4,+,7829886,7831555,chr4,+,7829885,7831552,MGC10981,242,BC004397,BC004397
8094030,chr4,+,7991628,7992923,chr4,+,7991627,7992922,LOC389199,182,BC031673,BC031673
8094032,chr4,+,8251930,8293730,chr4,+,8251929,8293371,SH3TC1,193,"NM_018986, ENST00000245105, AK074093",AK074093
8094056,chr4,+,8322392,8359738,chr4,+,8322391,8359734,HTRA3,193,"NM_053044, ENST00000307358, BC034390",NM_053044
8094068,chr4,+,8445642,8445751,chr4,+,8445641,8445751,---,0,ENST00000365184,ENST00000365184
8094070,chr4,+,8491504,8532160,chr4,+,8491503,8521186,C4orf23,82,"BC035655, NM_152544, ENST00000285635",BC035655
8094086,chr4,+,8559455,8565237,chr4,+,8559454,8565237,---,176,"ENST00000382488, AK127863",ENST00000382488
8094093,chr4,+,8633117,8642647,chr4,+,8633116,8642647,GPR78,212,"NM_080819, ENST00000382487, AK128807",AK128807
8094101,chr4,+,8645287,8672388,chr4,+,8645286,8672379,CPZ,243,"NM_001014448, NM_001014447, NM_003652, ENST00000382480, ENST00000360986, ENST00000315782, BC080539",ENST00000360986
8094142,chr4,+,9094610,9095260,chr4,+,9094534,9095445,---,33,ENST00000400027,ENST00000400027
8094148,chr4,+,9307473,9313676,chr4,+,9303579,9313951,LOC644517,208,"XR_042369, ENST00000340703, GENSCAN00000020588",ENST00000340703
8094154,chr4,+,9365694,9365960,chr4,+,9365768,9366476,OR7E35P,62,AF073924,AF073924
8094156,chr4,+,9392402,9394731,chr4,+,9392700,9394730,DRD5,201,"NM_000798, ENST00000304374, BC009748",ENST00000304374
8094163,chr4,+,11923336,11923412,chr4,+,11923309,11923412,---,0,ENST00000390980,ENST00000390980
8094165,chr4,+,12944136,12949024,chr4,+,12944134,12949023,HSP90AB2P,0,"NR_003132, AY956763, ENST00000382444",NR_003132
8094169,chr4,+,14614620,14680872,chr4,+,14614619,14680872,CPEB2,180,"NM_182485, NM_182646, ENST00000259997, ENST00000345451, BC103940, ENST00000382401, ENST00000382391, ENST00000382395",NM_182485
8094184,chr4,+,14950658,15056887,chr4,+,14950657,15056887,C1QTNF7,205,"NM_031911, ENST00000397700, ENST00000295297, ENST00000382383, BX647781",ENST00000397700
8094190,chr4,+,15080618,15212270,chr4,+,15089944,15212267,CC2D2A,10,"NM_001080522, ENST00000389652, EU450799",ENST00000389652
8094226,chr4,+,15292525,15299820,chr4,+,15295046,15297324,LOC285550,171,AK124651,AK124651
8094228,chr4,+,15313738,15343508,chr4,+,15313738,15342893,BST1,64,"NM_004334, ENST00000265016, D21878, ENST00000382346",ENST00000265016
8094240,chr4,+,15388999,15460167,chr4,+,15389028,15459804,CD38,155,"NM_001775, ENST00000226279, D84276",NM_001775
8094251,chr4,+,15837384,15839383,chr4,+,15837383,15839383,FLJ39653,223,"AK096972, BC010030",AK096972
8094253,chr4,+,17125988,17137803,chr4,+,17125885,17137825,CLRN2,160,"NM_001079827, ENST00000342925, BC127863",NM_001079827
8094257,chr4,+,17139658,17139761,chr4,+,17139657,17139761,---,15,ENST00000387218,ENST00000387218
8094259,chr4,+,17187913,17218692,chr4,+,17188024,17218688,LAP3,104,"NM_015907, ENST00000226299, BC065564",NM_015907
8094271,chr4,+,17225371,17235258,chr4,+,17225370,17235258,MED28,143,"NM_025205, ENST00000237380, AF358829",NM_025205
8094278,chr4,+,17421623,17455586,chr4,+,17421622,17455585,NCAPG,253,"NM_022346, ENST00000251496, AF331796",NM_022346
8094301,chr4,+,19863919,20229900,chr4,+,19864332,20229886,SLIT2,235,"NM_004787, ENST00000273739, AF133270, ENST00000382173",NM_004787
8094340,chr4,+,20138996,20139105,chr4,+,20138995,20139105,---,0,hsa-mir-218-1,hsa-mir-218-1
8094342,chr4,+,20307003,20363628,chr4,+,20311386,20339071,C4orf28,80,"ENST00000382158, ENST00000295290, AK291544, AK297556, AK294077, ENST00000360916, AK098692, BX647215",ENST00000295290
8094357,chr4,+,21960171,21960275,chr4,+,21960170,21960275,---,0,ENST00000387256,ENST00000387256
8094361,chr4,+,22303646,22430296,chr4,+,22303645,22430290,GBA3,156,"NM_020973, NM_001128432, ENST00000317327, AF323990",NM_020973
8094372,chr4,+,24405153,24411562,chr4,+,24406182,24411565,SOD3,155,"NM_003102, ENST00000382120, BC014418",NM_003102
8094378,chr4,+,24844695,24889812,chr4,+,24844750,24889929,PI4K2B,65,"NM_018323, ENST00000264864, AY091514",NM_018323
8094393,chr4,+,24923504,24980764,chr4,+,24923493,24981103,ZCCHC4,107,"NM_024936, ENST00000302874, AY629351",NM_024936
8094408,chr4,+,24987933,25029218,chr4,+,24987945,25029218,ANAPC4,266,"NM_013367, ENST00000315368, AK292336",NM_013367
8094439,chr4,+,25234055,25234195,chr4,+,25234054,25234195,---,142,"ENST00000309830, GENSCAN00000013498",ENST00000309830
8094441,chr4,+,25266533,25289852,chr4,+,25266532,25289466,SLC34A2,175,"NM_006424, ENST00000382051, AF146796, EU236946",NM_006424
8094456,chr4,+,25524917,25540531,chr4,+,25524916,25540531,LOC389203,174,ENST00000326140,ENST00000326140
8094460,chr4,+,25930430,26045851,chr4,+,25931751,26041904,RBPJ,150,"NM_005349, NM_203284, NM_015874, NM_203283, ENST00000355476, ENST00000342295, ENST00000342320, ENST00000348160, ENST00000345843, ENST00000361572, BC064976",BC064976
