name,chr,strand,start,end,symbol,selected_identifier
8127396,chr6,-,65579996,65589548,EGFL10,ENST00000370621
8127399,chr6,-,65653311,65679356,EGFL10,ENST00000237253
8127408,chr6,-,66101526,66346418,EGFL11,NM_198283
8127419,chr4,-,100211152,100228954,EGFL11,NM_000671
8127421,chr6,-,68233830,68233920,---,ENST00000388382
8127425,chr6,-,70442469,70563609,LMBRD1,NM_018368
8127446,chr6,-,70982463,71049632,COL9A1,NM_078485
8127484,chr6,-,71623636,71723462,B3GAT2,ENST00000230053
8127496,chr6,-,71893317,71893529,---,ENST00000408418
8127498,chr6,-,72143383,72143455,---,hsa-mir-30c-2
8127500,chr6,-,72169974,72170045,---,hsa-mir-30a
8127502,chr6,-,72180869,72187169,C6orf155,AK023251
8127507,chr6,-,72418897,72419035,---,ENST00000365199
8127509,chr1,-,148937732,148958605,---,CR533505
8127511,chr6,-,74007758,74029628,KHDC1,NM_030568
8127522,chr6,-,74119507,74120674,DPPA5,NM_001025290
8127532,chr6,-,74160357,74160457,---,ENST00000388467
8127534,chr6,-,74191576,74218764,C6orf150,NM_138441
8127542,chr6,-,74254033,74254321,---,ENST00000388493
8127544,chr6,-,74282193,74287476,EEF1A1,NM_001402
8127549,chr6,-,74359822,74420458,SLC17A5,NM_012434
8127563,chr6,-,75850761,75972343,COL12A1,NM_004370
8127629,chr6,-,76004110,76010442,COX7A2,ENST00000370089
8127637,chr6,-,76019357,76051352,TMEM30A,NM_018247
8127646,chr6,-,76074519,76260216,FILIP1,NM_015687
8127656,chr6,-,76165296,76165503,---,ENST00000408405
8127658,chr6,-,76240173,76240330,---,ENST00000364421
8127660,chr6,-,76421405,76421735,---,ENST00000363221
8127662,chr6,-,76534495,76534595,---,ENST00000388532
8127664,chr6,-,76631691,76631772,---,ENST00000388539
8127666,chr6,-,76687781,76839055,IMPG1,NM_001563
8127686,chr6,-,76803794,76803931,---,ENST00000388552
8127692,chr6,-,78228640,78229900,HTR1B,ENST00000369947
8127698,chr6,-,79700855,79844730,PHIP,NM_017934
8127743,chr6,-,79967680,80001174,HMGN3,NM_004242
8127752,chr6,-,80068398,80068502,---,ENST00000364594
8127754,chr6,-,80074106,80079820,FLJ13744,BC070061
8127756,chr6,-,80251426,80303866,LCA5,NM_181714
8127767,chr6,-,80681254,80713941,ELOVL4,ENST00000369816
8127778,chr6,-,82512165,82519147,FAM46A,NM_017633
8127787,chr6,-,82936674,83014167,IBTK,NM_015525
8127822,chr6,-,82976779,82976876,---,ENST00000388625
8127824,chr6,-,83658905,83832264,UBE2CBP,NM_198920
8127841,chr6,-,83935346,83959654,PGM3,NM_015599
8127854,chr6,-,83976828,84197498,ME1,NM_002395
8127872,chr6,-,84319322,84475490,SNAP91,ENST00000369694
8127903,chr6,-,84890678,84994054,KIAA1009,NM_014895
8127932,chr6,-,85500875,85530618,TBX18,NM_001080508
8127943,chr6,-,86271933,86360348,SNX14,NM_153816
8127977,chr6,-,86380411,86409762,SYNCRIP,NM_006372
8127987,chr6,-,86443730,86443805,SNORD50A,NR_002743
8127989,chr6,-,86444025,86444096,SNORD50B,NR_003044
8127991,chr6,-,86501643,86502505,FAM165A,ENST00000369586
8127993,chr6,-,86544075,86544192,---,ENST00000363557
8127997,chr6,-,86759457,86759596,---,ENST00000365233
8127999,chr6,-,86980673,86981013,---,ENST00000402104
8128001,chr6,-,87851940,87861543,CGA,NM_000735
8128007,chr6,-,88049415,88095715,GJB7,NM_198568
8128013,chr6,-,88280823,88356424,RARS2,ENST00000369536
8128034,chr6,-,88441298,88468704,AKIRIN2,NM_018064
8128043,chr6,-,88906301,88911803,CNR1,ENST00000369499
8128052,chr6,-,89376707,89730067,RNGTT,NM_003800
8128079,chr6,-,89862396,89884519,SRrp35,NM_080743
8128087,chr6,-,89943941,89984215,GABRR1,NM_002042
8128099,chr6,-,90023957,90081686,GABRR2,NM_002043
8128109,chr6,-,90068667,90068774,---,ENST00000386539
8128111,chr6,-,90093062,90119338,UBE2J1,NM_016021
8128123,chr6,-,90131435,90178490,RRAGD,ENST00000359203
8128133,chr6,-,90398663,90405195,LYRM2,NM_020466
8128138,chr6,-,90409951,90586163,MDN1,NM_014611
8128245,chr6,-,90664722,90664832,---,ENST00000364811
8128247,chr6,-,90692968,91063283,BACH2,NM_021813
8128258,chr6,-,90767707,90767946,---,ENST00000386560
8128260,chr6,-,91282073,91353628,MAP3K7,NM_003188
8128282,chr6,-,92493543,92493610,---,ENST00000386551
8128284,chr6,-,94006458,94186021,EPHA7,NM_004440
8128308,chr6,-,95213561,95213629,---,ENST00000386414
8128310,chr6,-,95213699,95213768,---,ENST00000386576
8128312,chr6,-,96492751,96493016,---,ENST00000386513
8128314,chr6,-,97204049,97204188,---,ENST00000384579
8128316,chr6,-,97352682,97354483,GPR63,ENST00000369268
8128322,chr6,-,97443908,97452488,C6orf66,NM_014165
8128329,chr6,-,97696757,97837773,C6orf167,NM_198468
8128356,chr6,-,99428321,99502570,FBXL4,NM_012160
8128371,chr6,-,99827513,99904252,C6orf168,NM_032511
8128383,chr6,-,99924068,99948803,COQ3,NM_017421
8128394,chr6,-,99954923,99969288,SFRS18,AF314184
8128409,chr6,-,99986905,100069973,USP45,NM_001080481
8128429,chr6,-,100096983,100123411,CCNC,NM_005190
8128445,chr6,-,100196833,100196944,---,ENST00000362433
8128447,chr6,-,100474506,100548820,MCHR2,NM_001040179
8128459,chr6,-,100939605,101019494,SIM1,ENST00000369208
8128472,chr6,-,101062790,101435961,ASCC3,ENST00000369162
8128522,chr6,-,105282660,105414487,HACE1,NM_020771
8128549,chr6,-,105385354,105385615,---,ENST00000386579
8128553,chr6,-,105651391,105690914,BVES,NM_147147
8128565,chr6,-,105712475,105734551,POPDC3,NM_022361
8128572,chr6,-,105832198,105957662,PREP,NM_002726
8128592,chr6,-,106739044,106880388,ATG5,NM_004849
8128604,chr6,-,106837980,106838279,---,ENST00000386269
8128606,chr6,-,107126543,107183861,RTN4IP1,BC006399
8128618,chr6,-,107293515,107293622,---,ENST00000365415
8128620,chr6,-,107496497,107542329,KIAA1553,BC131628
8128624,chr6,-,107505201,107505328,---,ENST00000386210
8128626,chr6,-,107580453,107887472,PDSS2,NM_020381
8128638,chr6,-,108146850,108200148,SCML4,BC033286
8128650,chr6,-,108295652,108386175,SEC63,NM_007214
8128667,chr6,-,108413590,108413677,---,ENST00000386197
8128669,chr6,-,108469305,108502634,OSTM1,NM_014028
8128683,chr6,-,108639410,108689157,SNX3,NM_003795
8128695,chr6,-,109335510,109335769,SNX3,ENST00000328485
8128698,chr6,-,109414337,109521970,SESN1,NM_014454
8128712,chr6,-,109487404,109487510,---,ENST00000363074
8128714,chr6,-,109719150,109719254,---,ENST00000386166
8128716,chr6,-,109794411,109810455,CD164,NM_006016
8128726,chr6,-,109820626,109869067,PPIL6,ENST00000368959
8128737,chr6,-,109871960,109883536,MICAL1,BC036514
8128767,chr6,-,109890411,109911133,ZBTB24,NM_014797
8128777,chr6,-,109920756,109934386,C6orf224,ENST00000321784
8128788,chr6,-,109977579,110047097,FLJ42177,AK124171
8128795,chr6,-,110059592,110119108,C6orf199,NM_145025
8128818,chr6,-,110527714,110607518,WASF1,BC044591
8128837,chr6,-,110673841,110786168,C6orf186,NM_001123364
8128843,chr6,-,110820075,110843446,DDO,NM_003649
8128850,chr6,-,110852600,110904537,SLC22A16,NM_033125
8128865,chr6,-,110867967,110868199,---,ENST00000386149
8128867,chr6,-,111037873,111243533,CDC2L6,ENST00000323817
8128888,chr6,-,111436165,111436272,---,ENST00000384700
8128890,chr6,-,111474315,111475450,LOC442245,NR_002932
8128892,chr6,-,111519108,111519215,---,ENST00000364056
8128894,chr6,-,111726926,111911107,REV3L,NM_002912
8128934,chr6,-,111826077,111826149,---,ENST00000386095
8128936,chr6,-,111922533,111923761,---,AF216583
8128939,chr6,-,111986835,112033753,TRAF3IP2,ENST00000340026
8128954,chr6,-,112074224,112074323,---,ENST00000386091
8128956,chr6,-,112089177,112147958,FYN,NM_153047
8128977,chr6,-,112498553,112515444,TUBE1,NM_016262
8128991,chr6,-,112535826,112682521,LAMA4,NM_001105206
8129037,chr6,-,112624334,112624441,---,ENST00000384317
8129039,chr6,-,112789469,112790384,LOC442249,ENST00000398296
8129043,chr6,-,114209237,114209360,---,ENST00000386067
8129045,chr6,-,114364019,114399047,HDAC2,NM_001527
8129062,chr6,-,114483442,114490734,HS3ST5,NM_153612
8129067,chr6,-,114648537,114648643,---,ENST00000391031
8129069,chr6,-,115294763,115294833,---,ENST00000386065
8129071,chr6,-,116369385,116488614,FRK,NM_002031
8129082,chr6,-,116546777,116553989,COL10A1,NM_000493
8129087,chr6,-,116606081,116606192,---,ENST00000365593
8129089,chr6,-,116677823,116681954,TSPYL4,NM_021648
8129095,chr6,-,116686348,116686971,---,ENST00000402406
8129097,chr6,-,116702713,116704392,TSPYL1,AK096882
8129099,chr6,-,116704438,116707973,TSPYL1,NM_003309
8129108,chr6,-,117063473,117096650,ZUFSP,NM_145062
8129120,chr6,-,117180053,117193579,FAM162B,NM_001085480
8129125,chr6,-,117219940,117256891,GPRC6A,NM_148963
8129134,chr6,-,117716222,117853711,ROS1,NM_002944
8129179,chr6,-,117885589,117885694,---,ENST00000384730
8129181,chr6,-,117988125,118030374,GOPC,NM_020399
8129193,chr6,-,118919310,119080376,C6orf204,AY313778
8129214,chr6,-,119242554,119257106,MCM9,AK299076
8129218,chr6,-,119242689,119257108,MCM9,ENST00000316316
8129231,chr6,-,119322694,119441511,FAM184A,NM_024581
8129254,chr6,-,119540965,119712625,MAN1A1,NM_005907
8129271,chr6,-,120889138,120889245,---,ENST00000384130
8129273,chr6,-,121442325,121697343,C6orf170,NM_152730
8129309,chr6,-,121741641,121741743,---,ENST00000384672
8129311,chr6,-,121816825,121816966,---,ENST00000362588
8129313,chr6,-,121905330,121905471,---,ENST00000364509
8129317,chr6,-,122806194,122834725,SERINC1,ENST00000339697
8129330,chr6,-,123579181,123999641,TRDN,NM_006073
8129363,chr6,-,125638194,125664981,HDDC2,NM_016063
8129375,chr6,-,126620759,126621187,---,ENST00000392469
8129377,chr6,-,126953125,126953232,---,ENST00000364743
8129379,chr6,-,127651549,127706447,ECHDC1,NM_001002030
8129390,chr6,-,127680718,127680811,---,ENST00000385952
8129392,chr6,-,127813022,127879540,KIAA0408,ENST00000368268
8129410,chr6,-,128071032,128263919,C6orf190,NM_001010923
8129418,chr6,-,128881863,128883403,PTPRK,ENST00000368202
8129454,chr6,-,129124554,129124646,---,ENST00000365330
8129456,chr6,-,129856210,129856327,---,ENST00000391018
8129458,chr6,-,129939932,130073063,ARHGAP18,NM_033515
8129476,chr6,-,130194081,130224109,C6orf191,NM_001010876
8129482,chr6,-,130507155,130728263,SAMD3,AK091351
8129497,chr6,-,131202182,131426155,EPB41L2,NM_001431
8129522,chr6,-,131949581,131991062,MED23,ENST00000368060
8129562,chr6,-,132311009,132314211,CTGF,NM_001901
8129573,chr6,-,132658886,132764357,MOXD1,NM_015529
8129590,chr6,-,132820355,132876030,STX7,NM_003569
8129604,chr6,-,132951423,132952570,TAAR5,NM_003967
8129608,chr6,-,132971057,132972134,TAAR3,BC095548
8129610,chr6,-,132979981,132980925,TAAR2,NM_014626
8129615,chr6,-,133007729,133008858,TAAR1,BC101825
8129618,chr6,-,133043691,133076887,VNN1,NM_004666
8129627,chr6,-,133085620,133097596,VNN3,ENST00000275223
8129637,chr6,-,133106701,133126291,VNN2,NM_078488
8129649,chr6,-,133132199,133161440,C6orf192,NM_052831
8129666,chr6,-,134350411,134415482,SLC2A12,NM_145176
8129675,chr6,-,134457747,134457841,---,ENST00000385907
8129677,chr6,-,134532076,134537727,SGK1,NM_005627
8129693,chr6,-,134569244,134569345,---,ENST00000385904
8129695,chr6,-,135280220,135312937,ALDH8A1,NM_022568
8129706,chr6,-,135323213,135417729,HBS1L,NM_006620
8129728,chr6,-,135646804,135860596,AHI1,NM_017651
8129761,chr6,-,135837334,135837440,---,ENST00000364142
8129763,chr6,-,136593860,136613142,FAM54A,NM_001099286
8129773,chr6,-,136619693,136652682,BCLAF1,NM_014739
8129783,chr6,-,136705564,136913485,MAP7,NM_003980
8129804,chr6,-,136919879,137155349,MAP3K5,NM_005923
8129835,chr6,-,137218528,137218662,---,ENST00000364937
8129837,chr6,-,137362801,137407794,IL20RA,AF184971
8129848,chr6,-,137506649,137536478,IL22RA2,NM_052962
8129861,chr6,-,137560313,137582260,IFNGR1,NM_000416
8129872,chr6,-,137855028,137857224,OLIG3,NM_175747
8129876,chr6,-,138578819,138581320,PBOV1,NM_021635
8129880,chr6,-,138453618,138470280,PERP,ENST00000265603
8129888,chr6,-,138784875,138862120,NHSL1,ENST00000343505
8129899,chr6,-,139221856,139221963,---,ENST00000384129
8129901,chr6,-,139267690,139350789,REPS1,ENST00000367663
8129924,chr6,-,139602893,139654901,TXLNB,NM_153235
8129937,chr6,-,139735089,139737478,CITED2,NM_006079
8129943,chr6,-,141849002,141849242,---,ENST00000385851
8129947,chr6,-,142438437,142451629,NMBR,NM_002511
8129953,chr6,-,143115936,143137568,HIVEP2,DQ231041
8129963,chr6,-,143785661,143813534,ADAT2,NM_182503
8129974,chr6,-,143857936,143874556,FUCA2,NM_032020
8129985,chr6,-,144303129,144331808,PLAGL1,ENST00000360537
8130003,chr6,-,144457710,144458447,SF3B5,NM_031287
8130009,chr6,-,144733712,144733868,---,ENST00000385843
8130011,chr6,-,145826066,145826228,---,ENST00000364249
8130013,chr6,-,145988132,146098684,EPM2A,NM_005670
8130027,chr6,-,146152098,146154802,---,AK126903
8130032,chr6,-,146161022,146177582,FBXO30,BC024326
8130038,chr6,-,146247636,146326926,SHPRH,NM_001042683
8130073,chr6,-,149812570,149847723,ZC3H12D,NM_207360
8130087,chr6,-,149867323,149908864,PPIL4,NM_139126
8130102,chr6,-,149957705,150011543,KATNA1,ENST00000367411
8130116,chr6,-,150023743,150081085,LATS1,NM_004690
8130129,chr6,-,150087146,150109507,NUP43,ENST00000367404
8130142,chr6,-,150181586,150227173,LRP11,NM_032832
8130151,chr6,-,150251293,150253790,RAET1E,NM_139165
8130163,chr6,-,150279706,150285907,RAET1G,NM_001001788
8130173,chr6,-,150382958,150388361,RAET1L,NM_130900
8130176,chr6,-,150427435,150431895,ULBP3,NM_024518
8130181,chr6,-,150689451,150689592,---,ENST00000364758
8130185,chr6,-,151726942,151754370,ZBTB2,NM_020861
8130191,chr6,-,151767681,151815009,RMND1,NM_017909
8130209,chr6,-,151978600,151978707,---,ENST00000384691
8130211,chr6,-,152484514,152999679,SYNE1,NM_033071
8130370,chr6,-,152652773,152652861,---,ENST00000385757
8130372,chr6,-,153261261,153261363,---,ENST00000390214
8130374,chr6,-,153333352,153345896,FBXO5,NM_012177
8130394,chr6,-,153373724,153494082,RGS17,NM_012419
8130401,chr6,-,153522060,153522173,---,ENST00000365069
8130406,chr6,-,154028399,154028464,---,ENST00000385735
8130408,chr6,-,154517311,154719592,PIP3-E,NM_015553
8130422,chr6,-,154768124,154873445,CNKSR3,NM_173515
8130436,chr6,-,155188001,155188101,---,ENST00000363724
8130438,chr6,-,155620481,155677318,TFB1M,NM_016020
8130447,chr6,-,155758195,155818729,NOX3,NM_015718
8130462,chr6,-,156910737,156910812,---,ENST00000385707
8130472,chr6,-,158052964,158053110,---,ENST00000385705
8130474,chr6,-,158450536,158509257,SERAC1,BC001705
8130495,chr6,-,158578355,158583817,---,ENST00000344851
8130497,chr6,-,158744635,158744708,---,ENST00000385700
8130499,chr6,-,158977497,158985759,DYNLT1,ENST00000367089
8130505,chr6,-,159106760,159159328,EZR,NM_003379
8130522,chr6,-,159182147,159198652,LOC202459,BC024224
8130528,chr6,-,159317299,159341207,RSPH3,ENST00000367069
8130539,chr6,-,159376014,159386172,TAGAP,NM_054114
8130553,chr6,-,159927976,159930191,FLJ27255,AK130765
8130556,chr6,-,160020138,160034343,SOD2,NM_001024465
8130565,chr6,-,160061434,160061562,---,ENST00000385695
8130567,chr6,-,160119519,160130725,TCP1,NM_030752
8130578,chr6,-,160121271,160121403,SNORA20,NR_002960
8130580,chr6,-,160126615,160126755,SNORA29,NR_002965
8130582,chr6,-,160557781,160599949,SLC22A2,NM_003058
8130598,chr6,-,160808209,160852146,LPAL2,ENST00000335388
8130608,chr6,-,160872504,161007397,LPA,NM_005577
8130624,chr6,-,161331335,161333364,---,AK094629
8130626,chr6,-,161419112,161420256,---,AF130093
8130628,chr6,-,161471046,161615097,AGPAT4,NM_020133
8130641,chr6,-,161501163,161503004,RIPPLY2,AK026765
8130645,chr6,-,161688579,163068824,PARK2,NM_004562
8130660,chr6,-,162211107,162211197,---,ENST00000385680
8130662,chr6,-,163130003,163130072,---,ENST00000385674
8130664,chr6,-,165613142,165643101,C6orf118,NM_144980
8130674,chr6,-,165664518,165909926,PDE10A,ENST00000354448
8130701,chr6,-,166051712,166051816,---,ENST00000383954
8130703,chr6,-,166491075,166502121,T,NM_003181
8130715,chr6,-,166639157,166641861,PRR18,NM_175922
8130720,chr6,-,166653505,166675981,SFT2D1,NM_145169
8130732,chr6,-,166698399,166716476,BRP44L,NM_016098
8130739,chr6,-,166742843,166960716,RPS6KA2,NM_021135
8130768,chr6,-,167262993,167290067,RNASET2,NM_003730
8130783,chr6,-,167277842,167280141,RNASET2,AK000385
8130785,chr6,-,167490349,167491309,GPR31,NM_005299
8130824,chr6,-,168119452,168120468,HGC6.3,AB016902
8130827,chr6,-,168136354,168140606,C6orf54,AB016899
8130837,chr6,-,168199312,168222688,FRMD1,NM_024919
8130859,chr6,-,168450432,168463251,DACT2,NM_214462
8130867,chr6,-,169357799,169396062,THBS2,NM_003247
8130891,chr6,-,169599231,169843674,WDR27,BC040606
8130916,chr6,-,169845925,169866031,PHF10,NM_018288
8130927,chr6,-,169882139,169893563,TCTE3,NM_174910
8130934,chr6,-,169930810,169940846,C6orf122,AK056013
8130939,chr6,-,170433218,170441622,DLL1,NM_005618
8130952,chr6,-,170686129,170704342,PSMB1,NM_002793
8130962,chr6,-,170728374,170735673,PDCD2,NM_002598
8130993,chr7,+,288051,304059,FAM20C,NM_020223
8131000,chr7,+,732863,792642,HEATR2,NM_017802
8131013,chr7,+,838663,881063,UNC84A,ENST00000405266
8131044,chr7,+,882716,902597,C7orf20,NM_015949
8131056,chr7,+,989360,995802,CYP2W1,NM_017781
8131067,chr7,+,1061446,1065420,GPR146,ENST00000397095
8131069,chr7,+,1088369,1099043,GPER,ENST00000401670
8131087,chr7,+,1239034,1243488,UNCX,ENST00000316333
8131091,chr7,+,1543648,1548848,MAFK,ENST00000403150
8131096,chr7,+,1715323,1754116,ELFN1,NM_001128636
8131098,chr7,+,1844747,1856093,LOC100128374,AK095485
8131101,chr7,+,2249065,2257306,NUDT1,NM_198954
8131111,chr7,+,2360999,2386903,EIF3B,NM_001037283
8131135,chr7,+,2409784,2440742,CHST12,NM_018641
8131140,chr7,+,2443923,2454008,FLJ00049,ENST00000313156
8131143,chr7,+,2524022,2534587,LFNG,BC014851
8131155,chr7,+,2565157,2620894,IQCE,NM_152558
8131179,chr7,+,2638128,2670962,TTYH3,NM_025250
8131195,chr7,+,2685688,2721595,AMZ1,NM_133463
8131203,chr7,+,3005253,3005566,---,ENST00000364924
8131205,chr7,+,3307605,4275157,SDK1,NM_152744
8131253,chr7,+,4688816,4768680,FOXK1,AK302243
8131263,chr7,+,4695585,4695790,RNU13P2,X58060
8131265,chr7,+,4781789,4797925,KIAA0415,NM_014855
8131286,chr7,+,4980172,5004323,RNF216L,BC068459
8131292,chr7,+,5052078,5075645,RBAK,NM_021163
8131296,chr7,+,5078281,5079379,LOC389458,BC031661
8131301,chr7,+,5186217,5186319,---,ENST00000365169
8131303,chr7,+,5220425,5240012,WIPI2,NM_001033520
8131324,chr7,+,5202802,5203149,---,ENST00000335577
8131326,chr7,+,5289086,5310230,SLC29A4,NM_001040661
8131335,chr7,+,5491551,5491657,---,ENST00000387289
8131337,chr7,+,5566899,5567212,LOC100133869,ENST00000306804
8131339,chr7,+,5598979,5612812,FSCN1,NM_003088
8131374,chr7,+,6015472,6029904,JTV1,ENST00000395236
8131379,chr7,+,6023033,6023168,---,ENST00000384488
8131381,chr7,+,6037532,6042537,---,ENST00000288893
8131385,chr7,+,6063656,6063756,---,ENST00000387345
8131387,chr7,+,6117278,6166796,USP42,BC132862
8131406,chr7,+,6380650,6410123,RAC1,NM_018890
8131412,chr7,+,6489446,6491396,---,AK000313
8131414,chr7,+,6583589,6595134,ZDHHC4,NM_018106
8131427,chr7,+,6596300,6614880,C7orf26,BC001076
8131438,chr7,+,6648565,6660767,LOC100131017,ENST00000382252
8131441,chr7,+,6670129,6683068,---,AK123300
8131444,chr7,+,6741460,6757757,PMS2CL,NR_002217
8131475,chr7,+,7240413,7250505,C1GALT1,ENST00000223122
8131479,chr7,+,7573030,7613379,FLJ20323,ENST00000405785
8131494,chr7,+,7912674,7912780,---,ENST00000364877
8131496,chr7,+,7974947,8095234,GLCCI1,NM_138426
8131506,chr7,+,8440109,8759118,NXPH1,NM_152745
8131512,chr7,+,9732394,9734440,tcag7.893,ENST00000361014
8131515,chr7,+,10228948,10229162,---,ENST00000391120
8131519,chr7,+,10980040,11109807,PHF14,NM_014660
8131539,chr7,+,12217372,12243414,TMEM106B,NM_018374
8131550,chr7,+,12576869,12659250,SCIN,ENST00000297029
8131573,chr7,+,12693485,12697083,ARL4A,NM_005738
8131581,chr7,+,12882833,12883032,---,ENST00000386342
8131583,chr7,+,16652299,16712669,BZW2,BC009597
8131600,chr7,+,16759956,16790684,TSPAN13,AF100759
8131612,chr7,+,17211800,17212077,---,ENST00000386366
8131614,chr7,+,17304800,17352300,AHR,NM_001621
8131631,chr7,+,18501893,19003517,HDAC9,NM_178423
8131666,chr7,+,20337249,20421907,ITGB8,NM_002214
8131682,chr7,+,20653490,20763161,ABCB5,NM_178559
8131703,chr7,+,20712855,20712982,---,ENST00000387515
8131705,chr7,+,20833443,20833910,---,ENST00000405810
8131707,chr7,+,21387505,21387663,---,ENST00000353977
8131709,chr7,+,21434213,21520676,SP4,NM_003112
8131719,chr7,+,21549357,21907982,DNAH11,NM_003777
8131801,chr7,+,22304737,22304827,---,ENST00000387543
8131803,chr7,+,22733290,22738144,IL6,NM_000600
8131811,chr7,+,22753675,22753742,---,ENST00000387550
8131813,chr7,+,22754947,22755013,---,ENST00000387559
8131815,chr7,+,23111943,23181561,KLHL7,ENST00000339077
8131831,chr7,+,23187970,23207154,NUPL2,NM_007342
8131844,chr7,+,23252840,23281254,GPNMB,NM_001005340
8131860,chr7,+,23305464,23315705,C7orf30,BC012331
8131869,chr7,+,23496723,23497552,MGC27348,BC026177
8131871,chr7,+,23603522,23650852,CCDC126,NM_138771
8131881,chr7,+,23686273,23708794,C7orf46,NM_199136
8131890,chr7,+,23716521,23838652,STK31,NM_032944
8131917,chr7,+,24138852,24138938,---,ENST00000387583
8131919,chr7,+,24291250,24297968,NPY,ENST00000405982
8131925,chr7,+,24543475,24543582,---,ENST00000384150
8131927,chr7,+,24579525,24694022,MPP6,ENST00000222644
8131942,chr7,+,25270799,25271025,---,ENST00000365363
8131944,chr7,+,26158371,26193279,NFE2L3,NM_004289
